layerSize,device,timestamp,value
16,2,13902.8,4837.0361328125
16,2,13913.8,5142.2119140625
16,2,13916.4,4837.0361328125
16,2,13927.8,5126.953125
16,2,13928.4,4821.77734375
16,2,13930.4,5111.6943359375
16,2,13974.6,4837.0361328125
16,2,13977.6,5126.953125
16,2,13983.2,4837.0361328125
16,2,13986.6,5142.2119140625
16,2,14001.8,4837.0361328125
16,2,14002.2,5126.953125
16,2,14002.8,4837.0361328125
16,2,14029.8,5126.953125
16,2,14050.0,4821.77734375
16,2,14070.4,5111.6943359375
16,2,14071.0,4821.77734375
16,2,14071.4,5096.435546875
16,2,14072.0,4837.0361328125
16,2,14072.4,5096.435546875
16,2,14073.0,4837.0361328125
16,2,14073.4,5096.435546875
16,2,14117.2,4837.0361328125
16,2,14132.2,5111.6943359375
16,2,14132.8,4852.294921875
16,2,14134.2,5142.2119140625
16,2,14145.8,4867.5537109375
16,2,14151.8,5172.7294921875
16,2,14152.4,4837.0361328125
16,2,14152.8,5096.435546875
16,2,14221.2,4821.77734375
16,2,14228.2,5111.6943359375
16,2,14262.4,4837.0361328125
16,2,14286.4,5126.953125
16,2,14324.6,4821.77734375
16,2,14332.0,5111.6943359375
16,2,14332.6,4821.77734375
16,2,14333.0,5126.953125
16,2,14334.6,4821.77734375
16,2,14340.6,5142.2119140625
16,2,14353.8,4867.5537109375
16,2,14355.2,5126.953125
16,2,14369.4,4837.0361328125
16,2,14413.0,5126.953125
16,2,14428.6,4837.0361328125
16,2,14435.6,5126.953125
16,2,14450.2,4837.0361328125
16,2,14457.2,5157.470703125
16,2,14459.8,4821.77734375
16,2,14460.2,5126.953125
16,2,14484.4,4821.77734375
16,2,14522.0,5126.953125
16,2,14525.6,4837.0361328125
16,2,14531.6,5126.953125
16,2,14569.8,4837.0361328125
16,2,14574.2,5142.2119140625
16,2,14584.4,4821.77734375
16,2,14617.0,5126.953125
16,2,14640.2,4806.5185546875
16,2,14643.6,5142.2119140625
16,2,14644.2,4806.5185546875
16,2,14644.6,5111.6943359375
16,2,14668.8,4821.77734375
16,2,14717.0,5142.2119140625
16,2,14718.6,4821.77734375
16,2,14720.0,5126.953125
16,2,14721.6,4821.77734375
16,2,14728.0,5126.953125
16,2,14752.2,4821.77734375
16,2,14757.2,5142.2119140625
16,2,14790.0,4821.77734375
16,2,14790.4,5142.2119140625
16,2,14796.0,4821.77734375
16,2,14798.4,5126.953125
16,2,14799.0,4821.77734375
16,2,14799.4,5126.953125
16,2,14800.0,4821.77734375
16,2,14832.0,5126.953125
16,2,14873.4,4821.77734375
16,2,14873.8,5126.953125
16,2,14897.0,4806.5185546875
16,2,14901.4,5157.470703125
16,2,14919.6,4837.0361328125
16,2,14929.6,5111.6943359375
16,2,14975.4,4837.0361328125
16,2,14975.8,5111.6943359375
16,2,14976.4,4821.77734375
16,2,14976.8,5126.953125
16,2,14977.4,4806.5185546875
16,2,14980.8,5126.953125
16,2,14981.4,4806.5185546875
16,2,15006.4,5126.953125
16,2,15007.0,4821.77734375
16,2,15010.4,5126.953125
16,2,15011.0,4821.77734375
16,2,15034.0,5126.953125
16,2,15034.6,4852.294921875
16,2,15067.8,5126.953125
16,2,15079.4,4837.0361328125
16,2,15098.4,5126.953125
16,2,15105.0,4837.0361328125
16,2,15112.0,5126.953125
16,2,15153.2,4852.294921875
16,2,15159.2,5172.7294921875
16,2,15159.8,4837.0361328125
16,2,15198.4,5126.953125
16,2,15207.6,4821.77734375
16,2,15209.0,5126.953125
16,2,15210.6,4821.77734375
16,2,15212.0,5126.953125
16,2,15213.6,4821.77734375
16,2,15216.0,5126.953125
16,2,15217.6,4837.0361328125
16,2,15218.0,5126.953125
16,2,15246.2,4821.77734375
16,2,15272.8,5126.953125
16,2,15323.6,4837.0361328125
16,2,15325.0,5126.953125
16,2,15343.2,4821.77734375
16,2,15343.6,5157.470703125
16,2,15395.0,4821.77734375
16,2,15417.0,5142.2119140625
16,2,15427.6,4821.77734375
16,2,15473.8,5142.2119140625
16,2,15474.4,4837.0361328125
16,2,15474.8,5126.953125
16,2,15475.4,4837.0361328125
16,2,15476.8,5126.953125
16,2,15487.0,4837.0361328125
16,2,15495.4,5126.953125
16,2,15500.0,4852.294921875
16,2,15505.0,5126.953125
16,2,15513.6,4837.0361328125
16,2,15514.0,5111.6943359375
16,2,15516.6,4837.0361328125
16,2,15548.6,5096.435546875
16,2,15549.2,4837.0361328125
16,2,15557.2,5142.2119140625
16,2,15579.4,4821.77734375
16,2,15619.0,5126.953125
16,2,15620.6,4837.0361328125
16,2,15666.2,5126.953125
16,2,15684.4,4821.77734375
16,2,15684.8,5126.953125
16,2,15687.4,4821.77734375
16,2,15696.4,5126.953125
16,2,15711.0,4821.77734375
16,2,15716.0,5126.953125
16,2,15760.8,4806.5185546875
16,2,15787.8,5142.2119140625
16,2,15800.0,4837.0361328125
16,2,15839.6,5126.953125
16,2,15851.2,4837.0361328125
16,2,15854.2,5126.953125
16,2,15873.8,4821.77734375
16,2,15880.8,5142.2119140625
16,2,15887.4,4837.0361328125
16,2,15950.0,5111.6943359375
16,2,15954.6,4821.77734375
16,2,15957.6,5126.953125
16,2,15958.2,4821.77734375
16,2,15958.6,5142.2119140625
16,2,15982.2,4791.259765625
16,2,15993.2,5126.953125
16,2,16018.4,4806.5185546875
16,2,16020.4,5126.953125
16,2,16069.2,4806.5185546875
16,2,16092.2,5111.6943359375
16,2,16093.8,4791.259765625
16,2,16106.8,5142.2119140625
16,2,16143.6,4806.5185546875
16,2,16166.6,5126.953125
16,2,16167.2,4837.0361328125
16,2,16193.8,5126.953125
16,2,16215.0,4821.77734375
16,2,16216.4,5111.6943359375
16,2,16217.0,4806.5185546875
16,2,16218.4,5126.953125
16,2,16219.0,4806.5185546875
16,2,16220.4,5142.2119140625
16,2,16223.0,4791.259765625
16,2,16283.6,5142.2119140625
16,2,16305.4,4791.259765625
16,2,16307.8,5142.2119140625
16,2,16329.0,4791.259765625
16,2,16331.4,5126.953125
16,2,16355.6,4806.5185546875
16,2,16388.2,5157.470703125
16,2,16391.8,4852.294921875
16,2,16406.4,5142.2119140625
16,2,16434.6,4837.0361328125
16,2,16435.6,5126.953125
16,2,16438.2,4791.259765625
16,2,16444.2,5142.2119140625
16,2,16488.0,4791.259765625
16,2,16535.6,5111.6943359375
16,2,16536.2,4806.5185546875
16,2,16555.2,5157.470703125
16,2,16591.0,4776.0009765625
16,2,16591.4,5111.6943359375
16,2,16592.0,4821.77734375
16,2,16592.4,5126.953125
16,2,16593.0,4806.5185546875
16,2,16593.4,5126.953125
16,2,16594.0,4791.259765625
16,2,16614.0,5126.953125
16,2,16645.8,4821.77734375
16,2,16663.8,5157.470703125
16,2,16700.0,4776.0009765625
16,2,16701.4,5142.2119140625
16,2,16723.6,4806.5185546875
16,2,16739.6,5142.2119140625
16,2,16783.4,4821.77734375
16,2,16793.4,5126.953125
16,2,16800.0,4806.5185546875
16,2,16813.0,5187.98828125
16,2,16815.6,4821.77734375
16,2,16858.2,5157.470703125
16,2,16886.4,4776.0009765625
16,2,16921.0,5157.470703125
16,2,16956.8,4791.259765625
16,2,16999.4,5157.470703125
16,2,17007.6,4806.5185546875
16,2,17009.0,5157.470703125
16,2,17009.6,4776.0009765625
16,2,17014.0,5157.470703125
16,2,17062.8,4791.259765625
16,2,17068.8,5203.2470703125
16,2,17112.6,4776.0009765625
16,2,17115.0,5126.953125
16,2,17117.6,4776.0009765625
16,2,17121.0,5142.2119140625
16,2,17144.2,4791.259765625
16,2,17189.8,5157.470703125
16,2,17248.2,4791.259765625
16,2,17258.8,5157.470703125
16,2,17266.4,4776.0009765625
16,2,17269.8,5157.470703125
16,2,17272.4,4791.259765625
16,2,17272.8,5111.6943359375
16,2,17293.0,4806.5185546875
16,2,17306.0,5157.470703125
16,2,17346.8,4776.0009765625
16,2,17347.2,5096.435546875
16,2,17347.8,4806.5185546875
16,2,17367.8,5142.2119140625
16,2,17376.4,4791.259765625
16,2,17376.8,5126.953125
16,2,17377.4,4806.5185546875
16,2,17406.0,5142.2119140625
16,2,17441.2,4837.0361328125
16,2,17446.2,5157.470703125
16,2,17453.8,4791.259765625
16,2,17459.2,5142.2119140625
16,2,17476.4,4806.5185546875
16,2,17479.8,5126.953125
16,2,17481.4,4806.5185546875
16,2,17492.4,5142.2119140625
16,2,17500.0,4837.0361328125
16,2,17512.0,5126.953125
16,2,17531.6,4837.0361328125
16,2,17532.6,5142.2119140625
16,2,17535.2,4806.5185546875
16,2,17536.6,5142.2119140625
16,2,17538.2,4791.259765625
16,2,17582.4,5172.7294921875
16,2,17600.0,4821.77734375
16,2,17610.0,5157.470703125
16,2,17612.6,4821.77734375
16,2,17620.0,5142.2119140625
16,2,17640.2,4791.259765625
16,2,17643.6,5142.2119140625
16,2,17647.2,4791.259765625
16,2,17669.2,5142.2119140625
16,2,17680.0,4791.259765625
16,2,17680.4,5142.2119140625
16,2,17682.0,4791.259765625
16,2,17692.4,5142.2119140625
16,2,17712.6,4776.0009765625
16,2,17717.0,5142.2119140625
16,2,17718.6,4776.0009765625
16,2,17748.2,5142.2119140625
16,2,17753.8,4821.77734375
16,2,17768.8,5142.2119140625
16,2,17789.0,4776.0009765625
16,2,17797.4,5142.2119140625
16,2,17814.6,4806.5185546875
16,2,17863.8,5142.2119140625
16,2,17868.4,4791.259765625
16,2,17868.8,5111.6943359375
16,2,17900.0,4806.5185546875
16,2,17937.6,5142.2119140625
16,2,17946.2,4821.77734375
16,2,17959.2,5187.98828125
16,2,17974.4,4791.259765625
16,2,17974.8,5126.953125
16,2,17985.0,4821.77734375
16,2,17990.4,5111.6943359375
16,2,18022.6,4821.77734375
16,2,18026.6,5142.2119140625
16,2,18046.8,4821.77734375
16,2,18047.2,5126.953125
16,2,18047.8,4791.259765625
16,2,18049.2,5111.6943359375
16,2,18098.0,4806.5185546875
16,2,18122.6,5142.2119140625
16,2,18124.2,4806.5185546875
16,2,18124.6,5126.953125
16,2,18125.2,4791.259765625
16,2,18158.2,5111.6943359375
16,2,18158.8,4791.259765625
16,2,18190.4,5157.470703125
16,2,18212.6,4806.5185546875
16,2,18235.6,5126.953125
16,2,18238.2,4776.0009765625
16,2,18282.4,5203.2470703125
16,2,18288.0,4806.5185546875
16,2,18291.4,5142.2119140625
16,2,18309.6,4791.259765625
16,2,18347.2,5142.2119140625
16,2,18348.8,4837.0361328125
16,2,18392.4,5142.2119140625
16,2,18414.6,4791.259765625
16,2,18443.2,5157.470703125
16,2,18444.8,4806.5185546875
16,2,18459.8,5142.2119140625
16,2,18465.4,4776.0009765625
16,2,18468.8,5142.2119140625
16,2,18470.4,4806.5185546875
16,2,18504.0,5142.2119140625
16,2,18512.6,4806.5185546875
16,2,18554.2,5126.953125
16,2,18554.8,4806.5185546875
16,2,18563.8,5157.470703125
16,2,18576.4,4776.0009765625
16,2,18586.4,5142.2119140625
16,2,18594.0,4821.77734375
16,2,18638.2,5142.2119140625
16,2,18650.8,4821.77734375
16,2,18658.8,5142.2119140625
16,2,18661.4,4806.5185546875
16,2,18661.8,5126.953125
16,2,18663.4,4821.77734375
16,2,18682.4,5126.953125
16,2,18719.6,4821.77734375
16,2,18728.6,5203.2470703125
16,2,18729.2,4806.5185546875
16,2,18786.4,5142.2119140625
16,2,18804.6,4776.0009765625
16,2,18822.6,5142.2119140625
16,2,18826.2,4821.77734375
16,2,18870.8,5142.2119140625
16,2,18882.4,4821.77734375
16,2,18884.4,5157.470703125
16,2,18912.6,4837.0361328125
16,2,18913.0,5203.2470703125
16,2,18914.6,4837.0361328125
16,2,18915.0,5172.7294921875
16,2,18938.8,4821.77734375
16,2,18983.4,5142.2119140625
16,2,18985.0,4806.5185546875
16,2,18985.4,5111.6943359375
16,2,19019.6,4806.5185546875
16,2,19064.8,5157.470703125
16,2,19080.0,4821.77734375
16,2,19089.4,5126.953125
16,2,19090.0,4806.5185546875
16,2,19090.4,5126.953125
16,2,19091.0,4821.77734375
16,2,19093.4,5126.953125
16,2,19095.0,4806.5185546875
16,2,19125.6,5126.953125
16,2,19135.2,4837.0361328125
16,2,19150.2,5126.953125
16,2,19167.4,4821.77734375
16,2,19168.8,5172.7294921875
16,2,19196.0,4791.259765625
16,2,19243.2,5172.7294921875
16,2,19245.8,4791.259765625
16,2,19246.2,5126.953125
16,2,19264.4,4837.0361328125
16,2,19282.4,5126.953125
16,2,19311.6,4837.0361328125
16,2,19315.0,5126.953125
16,2,19327.6,4821.77734375
16,2,19328.6,5142.2119140625
16,2,19359.8,4791.259765625
16,2,19362.2,5126.953125
16,2,19405.6,4806.5185546875
16,2,19452.8,5142.2119140625
16,2,19454.4,4821.77734375
16,2,19491.4,5142.2119140625
16,2,19509.6,4806.5185546875
16,2,19510.0,5126.953125
16,2,19511.6,4791.259765625
16,2,19515.0,5126.953125
16,2,19515.6,4791.259765625
16,2,19542.2,5157.470703125
16,2,19562.4,4776.0009765625
16,2,19565.8,5142.2119140625
16,2,19567.4,4776.0009765625
16,2,19569.8,5142.2119140625
16,2,19589.0,4776.0009765625
16,2,19589.4,5126.953125
16,2,19602.6,4806.5185546875
16,2,19662.8,5142.2119140625
16,2,19664.4,4776.0009765625
16,2,19664.8,5126.953125
16,2,19673.4,4791.259765625
16,2,19674.8,5126.953125
16,2,19675.4,4806.5185546875
16,2,19679.4,5142.2119140625
16,2,19685.0,4821.77734375
16,2,19708.0,5142.2119140625
16,2,19720.6,4821.77734375
16,2,19742.2,5157.470703125
16,2,19758.4,4806.5185546875
16,2,19759.8,5096.435546875
16,2,19769.4,4791.259765625
16,2,19769.8,5111.6943359375
16,2,19781.0,4806.5185546875
16,2,19816.6,5142.2119140625
16,2,19818.2,4821.77734375
16,2,19818.6,5126.953125
16,2,19867.4,4837.0361328125
16,2,19868.8,5157.470703125
16,2,19897.0,4821.77734375
16,2,19922.6,5142.2119140625
16,2,19936.2,4821.77734375
16,2,19943.2,5142.2119140625
16,2,19950.8,4806.5185546875
16,2,19959.8,5142.2119140625
16,2,19968.4,4837.0361328125
16,2,20011.0,5142.2119140625
16,2,20014.6,4821.77734375
16,2,20015.0,5142.2119140625
16,2,20055.8,4821.77734375
16,2,20057.2,5172.7294921875
16,2,20087.0,4806.5185546875
16,2,20126.6,5172.7294921875
16,2,20128.8,4821.77734375
16,2,20137.2,5157.470703125
16,2,20186.0,4806.5185546875
16,2,20211.0,5126.953125
16,2,20245.8,4837.0361328125
16,2,20246.2,5142.2119140625
16,2,20258.8,4837.0361328125
16,2,20260.8,5142.2119140625
16,2,20262.4,4791.259765625
16,2,20271.4,5142.2119140625
16,2,20286.0,4837.0361328125
16,2,20309.0,5126.953125
16,2,20312.6,4806.5185546875
16,2,20316.6,5142.2119140625
16,2,20318.2,4821.77734375
16,2,20320.6,5142.2119140625
16,2,20343.8,4821.77734375
16,2,20352.2,5142.2119140625
16,2,20352.8,4821.77734375
16,2,20357.8,5142.2119140625
16,2,20361.4,4821.77734375
16,2,20410.0,5142.2119140625
16,2,20423.6,4806.5185546875
16,2,20428.6,5142.2119140625
16,2,20452.8,4806.5185546875
16,2,20457.8,5126.953125
16,2,20471.4,4806.5185546875
16,2,20516.6,5142.2119140625
16,2,20522.2,4791.259765625
16,2,20522.6,5142.2119140625
16,2,20523.2,4776.0009765625
16,2,20572.8,5187.98828125
16,2,20599.6,4806.5185546875
16,2,20640.2,5172.7294921875
16,2,20649.8,4821.77734375
16,2,20663.8,5157.470703125
16,2,20683.0,4791.259765625
16,2,20691.0,5157.470703125
16,2,20706.6,4791.259765625
16,2,20714.0,5142.2119140625
16,2,20756.8,4821.77734375
16,2,20759.2,5157.470703125
16,2,20820.6,4776.0009765625
16,2,20826.6,5187.98828125
16,2,20873.4,4791.259765625
16,2,20873.8,5126.953125
16,2,20875.4,4806.5185546875
16,2,20875.8,5126.953125
16,2,20877.4,4821.77734375
16,2,20877.8,5126.953125
16,2,20879.4,4821.77734375
16,2,20879.8,5126.953125
16,2,20880.4,4821.77734375
16,2,20880.8,5126.953125
16,2,20881.4,4837.0361328125
16,2,20927.0,5126.953125
16,2,20928.6,4806.5185546875
16,2,20937.0,5126.953125
16,2,20939.6,4791.259765625
16,2,20940.0,5126.953125
16,2,20940.6,4806.5185546875
16,2,20941.0,5126.953125
16,2,20941.6,4806.5185546875
16,2,20942.0,5126.953125
16,2,20942.6,4806.5185546875
16,2,20950.6,5126.953125
16,2,20958.2,4821.77734375
16,2,21007.4,5142.2119140625
16,2,21015.0,4806.5185546875
16,2,21024.0,5142.2119140625
16,2,21039.6,4806.5185546875
16,2,21042.0,5126.953125
16,2,21042.6,4806.5185546875
16,2,21044.6,5126.953125
16,2,21092.4,4806.5185546875
16,2,21143.0,5126.953125
16,2,21151.6,4791.259765625
16,2,21158.6,5142.2119140625
16,2,21165.2,4821.77734375
16,2,21187.8,5142.2119140625
16,2,21218.0,4806.5185546875
16,2,21241.0,5142.2119140625
16,2,21246.6,4821.77734375
16,2,21253.0,5142.2119140625
16,2,21253.2,4837.0361328125
16,2,21274.2,5142.2119140625
16,2,21274.8,4837.0361328125
16,2,21307.4,5126.953125
16,2,21320.0,4837.0361328125
16,2,21320.4,5172.7294921875
16,2,21321.0,4806.5185546875
16,2,21322.4,5142.2119140625
16,2,21351.2,4791.259765625
16,2,21357.6,5157.470703125
16,2,21359.2,4791.259765625
16,2,21359.6,5126.953125
16,2,21405.4,4791.259765625
16,2,21421.0,5157.470703125
16,2,21455.2,4806.5185546875
16,2,21462.2,5126.953125
16,2,21475.8,4821.77734375
16,2,21514.4,5142.2119140625
16,2,21516.0,4821.77734375
16,2,21516.4,5142.2119140625
16,2,21518.0,4821.77734375
16,2,21532.0,5142.2119140625
16,2,21533.6,4776.0009765625
16,2,21559.2,5172.7294921875
16,2,21609.0,4791.259765625
16,2,21616.4,5142.2119140625
16,2,21617.0,4776.0009765625
16,2,21645.6,5187.98828125
16,2,21692.4,4776.0009765625
16,2,21766.6,5172.7294921875
16,2,21768.8,4791.259765625
16,2,21769.2,5126.953125
16,2,21769.8,4806.5185546875
16,2,21770.2,5126.953125
16,2,21789.4,4806.5185546875
16,2,21807.4,5157.470703125
16,2,21827.0,4806.5185546875
16,2,21836.0,5172.7294921875
16,2,21874.8,4791.259765625
16,2,21897.8,5111.6943359375
16,2,21899.4,4776.0009765625
16,2,21924.0,5142.2119140625
16,2,21954.2,4776.0009765625
16,2,21968.2,5126.953125
16,2,21973.8,4821.77734375
16,2,21977.8,5142.2119140625
16,2,21992.4,4837.0361328125
16,2,22019.0,5157.470703125
16,2,22022.6,4776.0009765625
16,2,22026.0,5126.953125
16,2,22026.6,4791.259765625
16,2,22027.0,5126.953125
16,2,22059.2,4791.259765625
16,2,22062.2,5142.2119140625
16,2,22111.0,4821.77734375
16,2,22111.4,5157.470703125
16,2,22112.0,4821.77734375
16,2,22112.4,5111.6943359375
16,2,22134.6,4791.259765625
16,2,22164.6,5111.6943359375
16,2,22165.2,4791.259765625
16,2,22208.4,5126.953125
16,2,22209.0,4791.259765625
16,2,22209.4,5096.435546875
16,2,22256.8,4806.5185546875
16,2,22258.2,5142.2119140625
16,2,22263.8,4806.5185546875
16,2,22278.8,5142.2119140625
16,2,22289.4,4776.0009765625
16,2,22289.8,5126.953125
16,2,22290.4,4791.259765625
16,2,22290.8,5111.6943359375
16,2,22306.0,4806.5185546875
16,2,22306.4,5111.6943359375
16,2,22314.0,4806.5185546875
16,2,22314.4,5126.953125
16,2,22315.0,4806.5185546875
16,2,22316.4,5126.953125
16,2,22319.0,4806.5185546875
16,2,22319.4,5126.953125
16,2,22343.6,4806.5185546875
16,2,22347.6,5126.953125
16,2,22365.8,4806.5185546875
16,2,22391.8,5111.6943359375
16,2,22392.4,4806.5185546875
16,2,22417.4,5142.2119140625
16,2,22421.0,4791.259765625
16,2,22421.4,5111.6943359375
16,2,22422.0,4806.5185546875
16,2,22460.6,5142.2119140625
16,2,22483.8,4821.77734375
16,2,22484.2,5142.2119140625
16,2,22510.4,680.9234619140625
16,2,22553.0,551.2237548828125
16,2,22553.4,757.2174072265625
16,2,22555.0,555.9921264648438
16,2,22556.4,761.9857788085938
16,2,22557.0,564.5751953125
16,2,22557.4,759.124755859375
16,2,22564.6,566.4825439453125
16,2,22578.0,755.31005859375
16,2,22580.2,558.8531494140625
16,2,22580.6,752.4490356445312
16,2,22581.2,551.2237548828125
16,2,22585.6,785.82763671875
16,2,22605.4,554.0847778320312
16,2,22608.8,746.7269897460938
16,2,22609.4,551.2237548828125
16,2,22630.4,765.8004760742188
16,2,22648.0,557.8994750976562
16,2,22650.4,1349.4491577148438
16,2,22658.8,860.2142333984375
16,2,22659.2,7751.46484375
16,2,22659.6,6530.76171875
16,2,22675.4,7766.7236328125
16,2,22676.2,6515.5029296875
16,2,22692.0,7751.46484375
16,2,22708.8,6561.279296875
16,2,22715.2,7720.947265625
16,2,22768.6,6576.5380859375
16,2,22769.0,7736.2060546875
16,2,22773.6,6546.0205078125
16,2,22775.8,7919.3115234375
16,2,22776.2,6530.76171875
16,2,22776.8,7675.1708984375
16,2,22777.2,6500.244140625
16,2,22780.6,7675.1708984375
16,2,22823.4,6607.0556640625
16,2,22824.6,7904.052734375
16,2,22829.4,6515.5029296875
16,2,22831.6,8041.3818359375
16,2,22859.0,6607.0556640625
16,2,22859.6,8102.4169921875
16,2,22861.0,6637.5732421875
16,2,22888.0,7904.052734375
16,2,22888.2,6622.314453125
16,2,22897.6,7476.806640625
16,2,22910.8,6622.314453125
16,2,22911.6,7476.806640625
16,2,22916.4,6576.5380859375
16,2,22919.0,7369.9951171875
16,2,22919.4,6607.0556640625
16,2,22950.4,7354.736328125
16,2,22959.0,6637.5732421875
16,2,22961.0,7949.8291015625
16,2,22981.2,6561.279296875
16,2,22982.0,8026.123046875
16,2,22983.2,6530.76171875
16,2,22989.0,8026.123046875
16,2,22995.2,6591.796875
16,2,23045.0,8010.8642578125
16,2,23047.0,6622.314453125
16,2,23059.4,7919.3115234375
16,2,23061.6,6591.796875
16,2,23073.4,7781.982421875
16,2,23080.2,6561.279296875
16,2,23087.4,7766.7236328125
16,2,23088.2,6561.279296875
16,2,23115.4,7690.4296875
16,2,23116.8,6576.5380859375
16,2,23146.2,7492.0654296875
16,2,23189.2,6607.0556640625
16,2,23189.8,7827.7587890625
16,2,23191.2,6591.796875
16,2,23193.4,7858.2763671875
16,2,23194.2,6576.5380859375
16,2,23204.6,7629.39453125
16,2,23242.0,6546.0205078125
16,2,23268.8,7873.53515625
16,2,23271.6,6546.0205078125
16,2,23276.0,8056.640625
16,2,23276.6,6515.5029296875
16,2,23279.6,7934.5703125
16,2,23280.6,6637.5732421875
16,2,23300.6,7461.5478515625
16,2,23338.0,6591.796875
16,2,23340.6,7598.876953125
16,2,23342.0,6622.314453125
16,2,23344.2,7690.4296875
16,2,23347.0,6607.0556640625
16,2,23347.8,7873.53515625
16,2,23350.0,6622.314453125
16,2,23351.4,8102.4169921875
16,2,23370.6,6546.0205078125
16,2,23419.6,7873.53515625
16,2,23422.4,6591.796875
16,2,23423.2,7995.60546875
16,2,23424.4,6591.796875
16,2,23426.8,8071.8994140625
16,2,23427.4,6546.0205078125
16,2,23438.0,7812.5
16,2,23486.2,6515.5029296875
16,2,23495.0,7888.7939453125
16,2,23497.8,6515.5029296875
16,2,23502.2,8102.4169921875
16,2,23502.8,6515.5029296875
16,2,23517.0,7751.46484375
16,2,23561.6,6500.244140625
16,2,23584.8,8071.8994140625
16,2,23637.0,6515.5029296875
16,2,23663.8,8056.640625
16,2,23666.6,6530.76171875
16,2,23671.4,7675.1708984375
16,2,23672.6,6576.5380859375
16,2,23692.0,7614.1357421875
16,2,23693.2,6576.5380859375
16,2,23735.6,7598.876953125
16,2,23737.8,6637.5732421875
16,2,23739.2,7827.7587890625
16,2,23739.8,6622.314453125
16,2,23742.8,7965.087890625
16,2,23748.4,6668.0908203125
16,2,23750.0,8041.3818359375
16,2,23751.4,6622.314453125
16,2,23761.2,7720.947265625
16,2,23762.0,6561.279296875
16,2,23781.8,7598.876953125
16,2,23813.2,6576.5380859375
16,2,23814.6,7720.947265625
16,2,23820.2,6561.279296875
16,2,23821.8,7720.947265625
16,2,23833.8,6576.5380859375
16,2,23836.6,7949.8291015625
16,2,23858.4,6530.76171875
16,2,23900.8,8041.3818359375
16,2,23953.4,6530.76171875
16,2,23972.6,8041.3818359375
16,2,23974.0,6607.0556640625
16,2,23976.2,7965.087890625
16,2,23977.0,6622.314453125
16,2,23987.4,7812.5
16,2,24035.8,6546.0205078125
16,2,24040.8,8117.67578125
16,2,24086.6,6546.0205078125
16,2,24119.8,8056.640625
16,2,24122.2,6591.796875
16,2,24131.0,7843.017578125
16,2,24131.8,6546.0205078125
16,2,24133.6,7507.32421875
16,2,24183.0,6576.5380859375
16,2,24184.4,7781.982421875
16,2,24186.0,6622.314453125
16,2,24188.0,7904.052734375
16,2,24194.0,6652.83203125
16,2,24195.2,7949.8291015625
16,2,24222.2,6530.76171875
16,2,24259.8,8087.158203125
16,2,24260.4,6561.279296875
16,2,24263.4,7995.60546875
16,2,24266.0,6652.83203125
16,2,24274.6,7629.39453125
16,2,24275.0,6622.314453125
16,2,24278.2,7537.841796875
16,2,24279.0,6530.76171875
16,2,24280.8,7492.0654296875
16,2,24320.2,6607.0556640625
16,2,24324.4,7751.46484375
16,2,24327.2,6668.0908203125
16,2,24328.0,7858.2763671875
16,2,24330.2,6729.1259765625
16,2,24331.6,7980.3466796875
16,2,24332.2,6622.314453125
16,2,24335.6,7629.39453125
16,2,24335.8,6591.796875
16,2,24359.8,7568.359375
16,2,24394.6,6561.279296875
16,2,24399.8,7827.7587890625
16,2,24416.2,6530.76171875
16,2,24464.4,7675.1708984375
16,2,24470.0,6546.0205078125
16,2,24471.6,7843.017578125
16,2,24473.0,6591.796875
16,2,24475.2,7858.2763671875
16,2,24478.0,6591.796875
16,2,24478.8,7980.3466796875
16,2,24483.6,6546.0205078125
16,2,24486.4,7965.087890625
16,2,24486.6,6622.314453125
16,2,24490.0,7736.2060546875
16,2,24545.4,6576.5380859375
16,2,24547.0,7980.3466796875
16,2,24549.4,6637.5732421875
16,2,24550.6,8071.8994140625
16,2,24551.4,6622.314453125
16,2,24554.2,8010.8642578125
16,2,24555.4,6637.5732421875
16,2,24558.2,7690.4296875
16,2,24558.4,6607.0556640625
16,2,24578.8,7553.1005859375
16,2,24613.6,6546.0205078125
16,2,24626.0,8071.8994140625
16,2,24627.2,6576.5380859375
16,2,24629.6,7888.7939453125
16,2,24631.2,6591.796875
16,2,24633.6,7614.1357421875
16,2,24692.6,6576.5380859375
16,2,24694.2,8026.123046875
16,2,24750.4,6515.5029296875
16,2,24773.2,8026.123046875
16,2,24778.0,6530.76171875
16,2,24784.4,7766.7236328125
16,2,24785.0,6607.0556640625
16,2,24834.2,7690.4296875
16,2,24840.8,6622.314453125
16,2,24841.4,7934.5703125
16,2,24842.8,6637.5732421875
16,2,24845.0,7919.3115234375
16,2,24845.8,6607.0556640625
16,2,24906.0,7781.982421875
16,2,24908.2,6576.5380859375
16,2,24909.6,7965.087890625
16,2,24910.2,6561.279296875
16,2,24916.8,7873.53515625
16,2,24918.2,6668.0908203125
16,2,24928.0,7766.7236328125
16,2,24928.8,6546.0205078125
16,2,24931.6,7598.876953125
16,2,24987.0,6561.279296875
16,2,24988.6,7934.5703125
16,2,24989.6,6652.83203125
16,2,25003.4,7827.7587890625
16,2,25004.6,6591.796875
16,2,25007.0,7766.7236328125
16,2,25058.4,6591.796875
16,2,25064.0,7980.3466796875
16,2,25075.0,6576.5380859375
16,2,25078.8,7934.5703125
16,2,25079.0,6622.314453125
16,2,25095.8,7476.806640625
16,2,25127.8,6652.83203125
16,2,25128.6,7843.017578125
