addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:CF:19,RX,1731774955.940,1731774957.316,868500000,0,3,
00:80:E1:15:05:AB:CF:19,TX,1731774957.323,1731774957.510,867100000,18,3,
00:80:E1:15:05:AB:CF:19,RX,1731775256.333,1731775258.450,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775258.459,1731775265.479,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775265.488,1731775273.516,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775273.525,1731775280.541,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775280.550,1731775287.569,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775287.578,1731775292.879,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775292.884,1731775294.600,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775294.610,1731775299.088,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775299.093,1731775301.636,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775301.645,1731775308.666,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775308.674,1731775313.772,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775313.777,1731775316.702,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775316.710,1731775323.034,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775323.039,1731775323.733,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775323.742,1731775330.765,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775330.774,1731775337.795,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775337.804,1731775342.048,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775342.053,1731775344.829,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775344.837,1731775351.860,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775351.869,1731775359.895,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775359.904,1731775366.929,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775366.938,1731775367.726,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775367.731,1731775373.952,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775373.960,1731775380.989,869525000,0,3,
00:80:E1:15:05:AB:CF:19,RX,1731775380.998,1731775388.017,869525000,0,3,
