DR,timestamp,threshold,event,device,nb_ED,seed,objSize,distance,fport,policy
ALL,709.148809964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,709.148809964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,714.328201964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,714.328201964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,714.328201964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,714.328201964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,719.507593964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,719.507593964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,719.507593964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,719.507593964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,724.686985964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,724.686985964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,724.686985964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,724.686985964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,729.866377964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,729.866377964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,729.866377964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,729.866377964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,735.045769964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,735.045769964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,735.045769964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,735.045769964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,740.225161964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,740.225161964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,740.225161964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,740.225161964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,745.404553964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,745.404553964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,745.404553964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,745.404553964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,750.583945964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,750.583945964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,750.583945964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,750.583945964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,755.763337964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,755.763337964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,755.763337964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,755.763337964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,760.942729964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,760.942729964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,760.942729964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,760.942729964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,766.122121964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,766.122121964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,766.122121964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,766.122121964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,771.301513964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,771.301513964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,771.301513964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,771.301513964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,776.480905964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,776.480905964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,776.480905964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,776.480905964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,781.660297964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,781.660297964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,781.660297964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,781.660297964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,786.839689964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,786.839689964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,786.839689964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,786.839689964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,792.019081964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,792.019081964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,792.019081964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,792.019081964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,797.198473964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,797.198473964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,797.198473964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,797.198473964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,802.377865964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,802.377865964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,802.377865964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,802.377865964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,807.557257964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,807.557257964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,807.557257964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,807.557257964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,812.736649964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,812.736649964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,812.736649964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,812.736649964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,817.916041964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,817.916041964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,817.916041964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,817.916041964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,823.095433964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,823.095433964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,823.095433964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,823.095433964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,828.274825964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,828.274825964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,828.274825964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,828.274825964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,833.454217964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,833.454217964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,833.454217964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,833.454217964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,838.633609964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,838.633609964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,838.633609964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,838.633609964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,843.813001964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,843.813001964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,843.813001964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,843.813001964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,848.992393964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,848.992393964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,848.992393964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,848.992393964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,854.171785964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,854.171785964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,854.171785964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,854.171785964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,859.351177964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,859.351177964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,859.351177964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,859.351177964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,864.530569964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,864.530569964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,864.530569964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,864.530569964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,869.709961964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,869.709961964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,869.709961964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,869.709961964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,874.889353964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,ALL
ALL,874.889353964,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,ALL
ALL,874.889353964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,ALL
ALL,874.889353964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,ALL
ALL,12.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,17.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD2
ALL,22.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,27.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,72.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,77.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD2
ALL,82.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,87.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,132.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,137.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD2
ALL,142.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,147.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,192.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,197.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD2
ALL,202.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,207.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,252.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,257.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD2
ALL,262.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,267.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,312.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,316.102921740,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD2
ALL,316.102921740,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,202,THRESHOLD2
ALL,322.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,322.947401700,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,29,THRESHOLD2
ALL,322.947401700,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,204,THRESHOLD2
ALL,327.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,372.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,382.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,387.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,432.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,442.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,447.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,492.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,502.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,507.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,552.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,562.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,567.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,612.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,615.420363492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,618.786507492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,622.152651492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,622.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,625.518795492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,627.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,628.884939492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,632.251083492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,635.617227492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,638.983371492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,642.349515492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD2
ALL,672.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,682.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,687.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,732.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,742.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,747.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,792.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,802.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,807.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,852.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,862.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,867.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,912.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,922.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,927.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,972.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,982.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,987.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,1032.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,1042.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,1047.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,1092.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,1102.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,1107.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,1152.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,1162.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,1167.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,1212.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,1221.659465740,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD2
ALL,1221.659465740,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,202,THRESHOLD2
ALL,1228.401353740,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD2
ALL,1228.401353740,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,202,THRESHOLD2
ALL,1235.495104010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,29,THRESHOLD2
ALL,1252.154761700,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,29,THRESHOLD2
ALL,1252.154761700,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,204,THRESHOLD2
ALL,1271.350217740,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD2
ALL,1271.350217740,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,202,THRESHOLD2
ALL,1289.784841700,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,29,THRESHOLD2
ALL,1289.784841700,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,204,THRESHOLD2
ALL,1296.670217710,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,29,THRESHOLD2
ALL,1296.670217710,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,204,THRESHOLD2
ALL,1520.864265964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1520.864265964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1520.864265964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1526.043657964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1526.043657964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1526.043657964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1531.223049964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1531.223049964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1531.223049964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1536.402441964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1536.402441964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1536.402441964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1541.581833964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1541.581833964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1541.581833964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1546.761225964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1546.761225964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1546.761225964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1551.940617964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1551.940617964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1551.940617964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1557.120009964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1557.120009964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1557.120009964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1562.299401964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1562.299401964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1562.299401964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1567.478793964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1567.478793964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1567.478793964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1572.658185964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1572.658185964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1572.658185964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1577.837577964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1577.837577964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1577.837577964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1583.016969964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1583.016969964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1583.016969964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1588.196361964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1588.196361964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1588.196361964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1593.375753964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1593.375753964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1593.375753964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1598.555145964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1598.555145964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1598.555145964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1603.734537964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1603.734537964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1603.734537964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1608.913929964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1608.913929964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1608.913929964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1614.093321964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1614.093321964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1614.093321964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1619.272713964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1619.272713964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1619.272713964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1624.452105964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1624.452105964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1624.452105964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1629.631497964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1629.631497964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1629.631497964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1634.810889964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1634.810889964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
