addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:D0:6C,RX,1731927057.597,1731927064.613,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927064.625,1731927072.643,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927072.654,1731927079.668,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927079.680,1731927087.700,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927087.712,1731927094.718,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731927404.608,1731927404.714,868500000,21,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927434.614,1731927434.709,867900000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927464.620,1731927464.715,867900000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927494.626,1731927494.721,867300000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927524.632,1731927524.726,867500000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927554.638,1731927554.732,868500000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927584.643,1731927584.738,867300000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927614.649,1731927614.744,868300000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927644.655,1731927644.750,868500000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927674.661,1731927674.756,867700000,18,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927704.667,1731927704.762,868100000,18,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731927704.667,1731927705.928,868100000,0,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927705.944,1731927706.039,867500000,15,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731927705.944,1731927707.154,867500000,0,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927711.043,1731927711.138,867700000,15,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731927711.043,1731927712.252,867700000,0,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731927712.260,1731927712.354,868500000,18,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731927992.270,1731928013.722,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928013.734,1731928020.749,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928020.761,1731928028.775,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928028.787,1731928035.797,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928035.808,1731928043.830,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928043.842,1731928050.850,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928050.862,1731928058.881,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928058.892,1731928065.912,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928065.924,1731928072.937,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,RX,1731928072.949,1731928080.959,869525000,0,4,3
00:80:E1:15:05:AB:D0:6C,TX,1731928558.479,1731928558.585,867300000,21,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928588.485,1731928588.580,867700000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928618.491,1731928618.586,867100000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928648.497,1731928648.592,867100000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928678.503,1731928678.597,868100000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928708.508,1731928708.603,868300000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928738.514,1731928738.609,867900000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928768.520,1731928768.615,868100000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928798.526,1731928798.621,867500000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928828.532,1731928828.627,867500000,18,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928858.538,1731928858.633,868500000,18,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731928858.538,1731928859.799,868500000,0,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928859.815,1731928859.910,867100000,15,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731928859.815,1731928861.025,867100000,0,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928864.914,1731928865.008,868300000,15,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731928864.914,1731928866.123,868300000,0,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731928866.131,1731928866.225,868500000,18,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929139.141,1731929167.546,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929167.557,1731929174.567,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929174.579,1731929182.603,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929182.615,1731929189.626,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929189.637,1731929197.653,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929197.666,1731929204.680,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929204.692,1731929212.708,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929212.719,1731929219.731,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929219.743,1731929227.765,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,RX,1731929227.777,1731929234.793,869525000,0,4,4
00:80:E1:15:05:AB:D0:6C,TX,1731933086.643,1731933086.749,867500000,21,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933116.649,1731933116.744,867100000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933146.655,1731933146.750,867300000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933176.661,1731933176.755,868100000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933206.667,1731933206.761,868500000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933236.672,1731933236.767,867700000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933266.678,1731933266.773,867900000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933296.684,1731933296.779,867300000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933326.690,1731933326.785,867700000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933356.696,1731933356.791,867100000,18,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933386.702,1731933386.796,867100000,18,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933386.702,1731933387.962,867100000,0,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933387.979,1731933388.074,868100000,15,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933387.979,1731933389.189,868100000,0,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933393.079,1731933393.173,868300000,15,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933393.079,1731933394.288,868300000,0,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731933394.295,1731933394.390,867700000,18,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933683.306,1731933695.579,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933695.590,1731933703.607,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933703.620,1731933710.643,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933710.655,1731933717.669,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933717.681,1731933725.701,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933725.712,1731933732.722,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933732.734,1731933740.752,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933740.763,1731933747.786,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933747.797,1731933755.814,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,RX,1731933755.826,1731933762.832,869525000,0,4,5
00:80:E1:15:05:AB:D0:6C,TX,1731697055.650,1731697055.837,867300000,21,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697085.656,1731697085.843,868100000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697115.662,1731697115.849,868500000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697145.667,1731697145.855,867700000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697175.673,1731697175.861,867900000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697205.679,1731697205.867,867300000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697235.685,1731697235.873,867700000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697265.691,1731697265.878,867100000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697295.697,1731697295.884,867300000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697325.703,1731697325.890,868300000,18,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697355.709,1731697355.896,868500000,18,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697355.709,1731697357.187,868500000,0,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697357.202,1731697357.370,867700000,15,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697357.202,1731697358.579,867700000,0,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697362.467,1731697362.634,868100000,15,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697362.467,1731697363.843,868100000,0,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731697363.850,1731697364.038,867500000,18,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697662.861,1731697664.837,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697664.846,1731697671.877,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697671.887,1731697679.895,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697679.905,1731697686.922,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697686.932,1731697693.946,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697693.956,1731697696.117,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697696.122,1731697700.975,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697700.985,1731697708.006,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697708.015,1731697715.034,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697715.042,1731697723.070,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697723.079,1731697730.084,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697730.094,1731697737.112,869525000,0,3,1
